name,ent
rbc_05856.tif,0.4654524918681262
rbc_09739.tif,0.3776855648470311
rbc_00133.tif,0.3864748315615507
rbc_06224.tif,0.4446928530139149
rbc_02718.tif,0.4660890446009577
rbc_04816.tif,0.4537858937432953
rbc_03638.tif,0.4748624592336894
rbc_06998.tif,0.4133853018611034
rbc_01012.tif,0.323681819568863
rbc_01990.tif,0.3760354046767236
rbc_02255.tif,0.4513208616448921
rbc_08793.tif,0.3753586947219802
rbc_00495.tif,0.501356273154725
rbc_03822.tif,0.4735817745529509
rbc_00640.tif,0.4205206761300043
rbc_06231.tif,0.4886043070630701
rbc_05658.tif,0.4318216392382639
rbc_06345.tif,0.4523053890476281
rbc_09710.tif,0.405623382142408
rbc_09089.tif,0.3778450308066089
rbc_03765.tif,0.4100694147372718
rbc_03940.tif,0.4324485328788613
rbc_05458.tif,0.4590427961367071
rbc_04342.tif,0.4034686181712471
rbc_05706.tif,0.3736492963488076
rbc_00332.tif,0.4770574864290003
rbc_11559.tif,0.3904654686895642
rbc_04627.tif,0.429855576161921
rbc_10134.tif,0.4958347820748394
rbc_08784.tif,0.4175606562270143
rbc_03410.tif,0.3703374630422409
rbc_05667.tif,0.4716732443326986
rbc_02134.tif,0.4469373935039982
rbc_04592.tif,0.3638503173461096
rbc_11410.tif,0.4080780955069845
rbc_09505.tif,0.4306153864175911
rbc_08196.tif,0.3124740961617343
rbc_01818.tif,0.4053211266818101
rbc_07299.tif,0.4210060973002882
rbc_10083.tif,0.3819692857468296
rbc_00243.tif,0.4136107258153687
rbc_03038.tif,0.3231336097578794
rbc_05139.tif,0.395734809700204
rbc_02093.tif,0.4661068755692641
rbc_08019.tif,0.4180389738014547
rbc_06034.tif,0.3966084171140608
rbc_08018.tif,0.4312613202301968
rbc_01766.tif,0.465147877305234
rbc_04187.tif,0.4168628873499742
rbc_05702.tif,0.4645635725892832
rbc_11763.tif,0.4116910267444647
rbc_01438.tif,0.3564170610949811
rbc_00726.tif,0.4530733683461166
rbc_05886.tif,0.4055392202350686
rbc_02131.tif,0.45777974220635
rbc_08352.tif,0.3804055064467556
rbc_09931.tif,0.4099443235155666
rbc_07261.tif,0.4263589020073277
rbc_01638.tif,0.4208012982273076
rbc_07922.tif,0.3787468872028108
rbc_02133.tif,0.4810261637201756
rbc_07665.tif,0.4605270662382593
rbc_08973.tif,0.4948433881869301
rbc_11577.tif,0.4824142020885109
rbc_03173.tif,0.4266794344319743
rbc_06778.tif,0.4405494973430675
rbc_11562.tif,0.4168393789526629
rbc_00651.tif,0.4970440869205814
rbc_05729.tif,0.453060258918917
rbc_02126.tif,0.4212461813642938
rbc_08351.tif,0.3703788755384602
rbc_10287.tif,0.4469939109103723
rbc_03990.tif,0.4039779552407627
rbc_00597.tif,0.3726638497169877
rbc_07549.tif,0.4053613951473318
rbc_05835.tif,0.4501534634518531
rbc_04242.tif,0.4532096913930207
rbc_03277.tif,0.3465319690934103
rbc_01460.tif,0.4106624537673507
rbc_00018.tif,0.4144608031183624
rbc_03511.tif,0.3943588169943819
rbc_11049.tif,0.3806314380556836
rbc_01528.tif,0.4297545050462631
rbc_09612.tif,0.4335602296412477
rbc_03698.tif,0.4693154819534589
rbc_01931.tif,0.3798031612845471
rbc_01716.tif,0.3651857885955889
rbc_08243.tif,0.4400660202451182
rbc_00145.tif,0.4452290926103487
rbc_00192.tif,0.4490444476127313
rbc_05798.tif,0.4207436185403758
rbc_07776.tif,0.4669318563083277
rbc_03262.tif,0.3436963635850119
rbc_11666.tif,0.4774817017694642
rbc_09559.tif,0.3941532228844632
rbc_01688.tif,0.3597864519516971
rbc_04928.tif,0.4900853600795325
rbc_01675.tif,0.3781376258684733
rbc_04282.tif,0.3827761345067705
rbc_05822.tif,0.4833269412900556
rbc_02817.tif,0.3831842612430972
rbc_05611.tif,0.3984867607552908
rbc_08296.tif,0.3955816766359034
rbc_03314.tif,0.3499589864962199
rbc_00350.tif,0.425414406614985
rbc_00387.tif,0.4702400860406703
rbc_05610.tif,0.3704935630602358
rbc_02619.tif,0.445668629785495
rbc_01304.tif,0.4287773844121541
rbc_04240.tif,0.4445713730366478
rbc_09957.tif,0.4016429616130681
rbc_05406.tif,0.4021744899097531
rbc_02355.tif,0.4321350189643098
rbc_07588.tif,0.4882278772353744
rbc_06862.tif,0.4178210302358492
rbc_11488.tif,0.3727009714514642
rbc_07598.tif,0.4384825219406041
rbc_09562.tif,0.3529585247640702
rbc_11852.tif,0.384169198351455
rbc_01328.tif,0.4563354105946903
rbc_01506.tif,0.4749434492011942
rbc_00142.tif,0.4722871763138493
rbc_00433.tif,0.3636372811107233
rbc_11516.tif,0.4641384967476126
rbc_01711.tif,0.4275694055608632
rbc_08245.tif,0.4190771467133578
rbc_01513.tif,0.3517394188106843
rbc_07823.tif,0.4133736821962569
rbc_05601.tif,0.3236395090848914
rbc_04721.tif,0.4861005030869675
rbc_10973.tif,0.453613301101626
rbc_01698.tif,0.450978690140146
rbc_04051.tif,0.4195126025250551
rbc_03500.tif,0.4388384630885221
rbc_03514.tif,0.3868070667485407
rbc_10232.tif,0.4563321956202798
rbc_00828.tif,0.4864234556849524
rbc_07612.tif,0.3868001379732659
rbc_05987.tif,0.407925158898135
rbc_04119.tif,0.525435168075739
rbc_02226.tif,0.4002581171939494
rbc_00431.tif,0.3898404828057578
rbc_01049.tif,0.3923582109135688
rbc_10186.tif,0.4421137557601088
rbc_00381.tif,0.3883437744767231
rbc_00154.tif,0.3702612697674296
rbc_01276.tif,0.37437332650643
rbc_01262.tif,0.5036293680332683
rbc_11918.tif,0.4251354841411671
rbc_09762.tif,0.45520953391494
rbc_02151.tif,0.4854120379043735
rbc_01464.tif,0.3974176722942063
rbc_02810.tif,0.4140048970075349
rbc_09789.tif,0.4662064232029406
rbc_08118.tif,0.4477769147273191
rbc_05414.tif,0.4267368514725426
rbc_04934.tif,0.361393502276117
rbc_04049.tif,0.3089440541808991
rbc_01643.tif,0.4270349540894566
rbc_11929.tif,0.4187051235968919
rbc_00165.tif,0.3944073682040363
rbc_05035.tif,0.5324228260148532
rbc_01086.tif,0.3774819171631562
rbc_06070.tif,0.3734810024765763
rbc_04673.tif,0.4123643983148353
rbc_05551.tif,0.4046836269671497
rbc_01722.tif,0.4811347443578959
rbc_05578.tif,0.3531409531146819
rbc_02217.tif,0.4951248253817085
rbc_03860.tif,0.4651666425468316
rbc_02983.tif,0.4494069194452195
rbc_11900.tif,0.4006610046657504
rbc_03531.tif,0.4107164306986397
rbc_09752.tif,0.3626057019448358
rbc_06307.tif,0.5001634772694036
rbc_05342.tif,0.3759474165782349
rbc_06887.tif,0.4861893319869135
rbc_11479.tif,0.4376236246785458
rbc_01697.tif,0.4932185033762312
rbc_04710.tif,0.4212192709245798
