name,contrast,dissimilarity,homogeneity,asm,energy,correlation,ent
rbc_11410.tif,3953.905938846126,31.07506532024575,0.6351337766721444,0.3988508009076429,0.6315463568952344,0.393158681860716,0.4100160100939406
rbc_09505.tif,4375.140032483582,34.04505331544382,0.6074446819079478,0.3640597193529167,0.6033736150619421,0.3489950142318258,0.4325936934496208
rbc_08196.tif,2857.049219687875,22.24037850434291,0.7448227343124354,0.5505351735480202,0.7419805749128613,0.4070848405203659,0.3148303025674961
rbc_01818.tif,3926.708000847398,30.87070122166514,0.6388995993036736,0.4040407757249206,0.6356420185331683,0.3714219682041808,0.4068191973873226
rbc_07299.tif,4195.941670785962,32.85488312972247,0.6184284447513426,0.3770391095080615,0.6140351044590704,0.3710676853926041,0.4237272066071862
rbc_10083.tif,3761.044276534143,29.17675305416284,0.6669023919430667,0.4395257847673558,0.6629674085257554,0.3775756464020807,0.3840415013683787
rbc_00243.tif,3967.900148294612,31.43097238895558,0.6301562808196589,0.3911294837744679,0.6254034567976643,0.3764279801992695,0.4150312210961885
rbc_03038.tif,2904.52284443189,22.66012287267848,0.7337984123731862,0.5334846716531315,0.7304003502553456,0.4374679663450163,0.32539038922841
rbc_05139.tif,3953.85142292211,30.67269260645435,0.6507669233449737,0.4187123783412182,0.6470798855946753,0.3712899450835851,0.396838574797765
rbc_02093.tif,4857.012640350258,37.89280418049573,0.5614019822209622,0.3090515594117365,0.555924059033009,0.3411415568915468,0.4679813383322942
rbc_08019.tif,4102.833274486266,32.29884895134524,0.6233256898574947,0.3823466205500464,0.6183418314735356,0.3798201779554134,0.4200147887672101
rbc_06034.tif,3945.00487253725,30.53710896123155,0.6503039354869715,0.4167954757140561,0.6455969917170123,0.3880265380622264,0.3979399483253411
rbc_08018.tif,4243.652990608008,33.62121319115882,0.6072950347098316,0.3621027237581415,0.6017497185359886,0.3714431318831116,0.4339385992674708
rbc_01766.tif,4829.314878892734,37.69521926417626,0.5629724719387738,0.3111754594376078,0.5578310312609077,0.3519870575008643,0.4671336000913454
rbc_04187.tif,4119.568109596779,32.38909681519667,0.6238725919312619,0.3838327830831172,0.6195423981319739,0.365869306933228,0.4192487777337959
rbc_05702.tif,4894.460278228938,38.1468822823247,0.5634159707608866,0.3117271665974154,0.5583253232636107,0.3480690816341441,0.4667695578446648
rbc_11763.tif,4120.14038556599,32.0161005578702,0.630088813572945,0.3919241124298365,0.6260384272788984,0.3574688675176974,0.4140476130602234
rbc_01438.tif,3390.191088199986,26.49191441282395,0.6963459403842448,0.480118578043462,0.6929058940747019,0.3865051522241292,0.3583532908340239
rbc_00726.tif,4564.804180495728,36.09589718240237,0.5801037665292402,0.3294761438390263,0.5740001252953054,0.3652774701568934,0.4550043171462404
rbc_05886.tif,4049.88136431043,31.3867664712944,0.638186931658642,0.4017090405368375,0.6338052070919247,0.386810923006056,0.4075184426156453
rbc_02131.tif,4724.244191794365,36.68568603912153,0.5728235926711286,0.3220612187600918,0.5675043777453103,0.3523523289091853,0.4600515535714103
rbc_08352.tif,3679.092860673681,28.92931290163124,0.6662974891924567,0.4370987839010036,0.6611344673370189,0.3890995768903357,0.3836048144870794
rbc_09931.tif,3915.619942094485,31.03439022667891,0.6332531967809794,0.3957347894274703,0.6290745499759709,0.3615832608994715,0.4114514382426201
rbc_07261.tif,4127.57898453499,32.71576866040534,0.6107592057384537,0.3689334384480515,0.6073989121228746,0.3890006184879365,0.4296060841577621
rbc_01638.tif,4238.178377233246,32.73073935456536,0.6199557840596879,0.3780799508727501,0.614882062571962,0.3653916744748173,0.422843445063764
rbc_07922.tif,3633.650307181696,28.54826636536968,0.6723110089938051,0.4448793827753459,0.6669927906472047,0.3787411459490816,0.3807530369130353
rbc_02133.tif,5065.879104583009,39.43859896899936,0.5417042977602237,0.2868567208636985,0.5355900679285404,0.351118159268746,0.4840021084218034
rbc_07665.tif,4666.648400536686,36.96377374479203,0.5680503913234173,0.3173498961305401,0.5633381720871932,0.3499673321567217,0.4628537004606341
rbc_08973.tif,5147.952686957135,40.72000564931855,0.523954350861358,0.2684795007823136,0.5181500755401988,0.3444845186214989,0.4964727424063243
rbc_11577.tif,5109.122519596073,39.68505049078455,0.5410500388484649,0.2867050557496453,0.5354484622721829,0.3394810491975792,0.4836989254365865
rbc_03173.tif,4328.483440434998,33.79676576512958,0.6114920526539022,0.3685898656517066,0.6071160232210204,0.3654342657350713,0.4297553757812381
rbc_06778.tif,4429.46034884542,34.94004660687804,0.5932971754670572,0.3469672993627843,0.5890393020527444,0.3609801316191456,0.4430396193613508
rbc_11562.tif,4025.043711602288,31.81879810747828,0.6233809938042553,0.3835703536660013,0.6193305689742766,0.3933649177471313,0.4193413896986239
rbc_00651.tif,5337.235223501165,41.52333874726361,0.521479657500623,0.2667994757854456,0.5165263553638338,0.3298450441817009,0.497915122326116
rbc_05729.tif,4571.81738577784,36.06143633924158,0.5778490565636305,0.3281804627956182,0.5728703717208791,0.3595272193869892,0.4556824007074674
rbc_02126.tif,4174.645717110373,32.73511757644233,0.6187938397410347,0.3779061847596346,0.6147407459731579,0.3698276648459485,0.4227753976347192
rbc_08351.tif,3456.010027540428,27.41939128592614,0.6792027034599901,0.4564441294697467,0.6756064901033343,0.3885272432910606,0.3732879796972774
rbc_10287.tif,4729.507096956429,36.47185933196808,0.585175654872623,0.3373853294376067,0.5808488008402932,0.3525455138876132,0.4494594071859356
rbc_03990.tif,3934.977473342278,30.8541769649036,0.6400247786277868,0.4044884605831845,0.6359940727579028,0.3832027377779746,0.4057480531566953
